matchid,hometeamname,awayteamname,event,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid,time,matcheventattribute
2024479,Belgium,Portugal,FreeKick,22,1,0,110,,250058220,,2021-06-27T19:21:21.427,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,22,1,0,110,,250058218,,2021-06-27T19:21:52.787,NA
2024479,Belgium,Portugal,Foul,24,1,0,13,,71982,,2021-06-27T19:23:28.467,NA
2024479,Belgium,Portugal,GoalAttemptOnTarget,25,1,0,110,,63706,,2021-06-27T19:24:39.307,NA
2024479,Belgium,Portugal,GoalAttemptSaved,25,1,0,13,,250011668,,2021-06-27T19:24:40.507,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,25,1,0,110,,250067295,,2021-06-27T19:24:41.627,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,27,1,0,110,,250067295,,2021-06-27T19:26:54.947,NA
2024479,Belgium,Portugal,Foul,31,1,0,110,13,95417,1902160,2021-06-27T19:30:21.587,NA
2024479,Belgium,Portugal,FreeKick,31,1,0,13,,103704,,2021-06-27T19:30:39.067,NA
2024479,Belgium,Portugal,Skill,32,1,0,110,,63706,,2021-06-27T19:31:23.907,NA
2024479,Belgium,Portugal,Foul,33,1,0,110,13,250080471,103333,2021-06-27T19:32:57.107,NA
2024479,Belgium,Portugal,FreeKick,33,1,0,13,,103333,,2021-06-27T19:33:10.947,NA
2024479,Belgium,Portugal,Foul,34,1,0,13,110,250064006,63706,2021-06-27T19:33:36.667,NA
2024479,Belgium,Portugal,FreeKick,34,1,0,110,,95417,,2021-06-27T19:33:54.907,NA
2024479,Belgium,Portugal,Foul,36,1,0,13,110,103704,70098,2021-06-27T19:35:44.667,NA
2024479,Belgium,Portugal,FreeKick,36,1,0,110,,70098,,2021-06-27T19:36:16.867,NA
2024479,Belgium,Portugal,GoalAttemptBlocked,37,1,0,110,,250067295,,2021-06-27T19:36:18.747,NA
2024479,Belgium,Portugal,GoalAttemptSaved,37,1,0,13,,103704,,2021-06-27T19:36:19.827,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,37,1,0,13,,250029318,,2021-06-27T19:37:03.427,NA
2024479,Belgium,Portugal,Skill,37,1,0,13,,250008901,,2021-06-27T19:37:06.77,NA
2024479,Belgium,Portugal,Foul,38,1,0,13,110,103335,70098,2021-06-27T19:37:48.787,NA
2024479,Belgium,Portugal,FreeKick,38,1,0,110,,250066156,,2021-06-27T19:38:01.987,NA
2024479,Belgium,Portugal,Offside,39,1,0,110,,250081628,,2021-06-27T19:38:28.707,NA
2024479,Belgium,Portugal,FreeKick,39,1,0,13,,250011668,,2021-06-27T19:39:07.147,NA
2024479,Belgium,Portugal,Skill,40,1,0,110,,250058218,,2021-06-27T19:39:36.707,NA
2024479,Belgium,Portugal,Corner,41,1,0,110,,250059115,,2021-06-27T19:40:21.723,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,41,1,0,110,,250066156,,2021-06-27T19:40:28.507,NA
2024479,Belgium,Portugal,Foul,41,1,0,110,13,250058220,71982,2021-06-27T19:40:35.667,NA
2024479,Belgium,Portugal,FreeKick,41,1,0,13,,250011668,,2021-06-27T19:41:17.227,NA
2024479,Belgium,Portugal,Skill,42,1,0,13,,250011668,,2021-06-27T19:41:29.427,NA
2024479,Belgium,Portugal,Goal,42,1,0,13,,250012551,,2021-06-27T19:41:48.387,NA
2024479,Belgium,Portugal,YellowCard,45,1,0,110,,250067295,,2021-06-27T19:44:53.433,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,45,1,3,110,,250067295,,2021-06-27T19:47:22.987,NA
2024479,Belgium,Portugal,EndFirstHalf,45,1,3,,,,,2021-06-27T19:47:54.35,NA
2024479,Belgium,Portugal,StartSecondHalf,45,2,0,,,,,2021-06-27T20:04:19.317,NA
2024479,Belgium,Portugal,Foul,47,2,0,110,13,70098,1902160,2021-06-27T20:05:22.707,NA
2024479,Belgium,Portugal,Substitution,48,2,0,13,13,250008901,250019924,2021-06-27T20:06:52.1,NA
2024479,Belgium,Portugal,FreeKick,48,2,0,13,,103335,,2021-06-27T20:06:59.747,NA
2024479,Belgium,Portugal,Foul,48,2,0,110,13,250059115,103704,2021-06-27T20:07:14.427,NA
2024479,Belgium,Portugal,FreeKick,49,2,0,13,,103335,,2021-06-27T20:07:35.587,NA
2024479,Belgium,Portugal,Foul,49,2,0,13,110,250064006,250058218,2021-06-27T20:07:51.267,NA
2024479,Belgium,Portugal,FreeKick,49,2,0,110,,70098,,2021-06-27T20:08:09.467,NA
2024479,Belgium,Portugal,Foul,50,2,0,110,13,250081628,1902160,2021-06-27T20:09:15.947,NA
2024479,Belgium,Portugal,YellowCard,51,2,0,110,,250081628,,2021-06-27T20:09:26.01,NA
2024479,Belgium,Portugal,FreeKick,51,2,0,13,,103335,,2021-06-27T20:09:45.267,NA
2024479,Belgium,Portugal,GoalAttemptBlocked,52,2,0,110,,70098,,2021-06-27T20:11:09.347,NA
2024479,Belgium,Portugal,GoalAttemptSaved,52,2,0,13,,250064006,,2021-06-27T20:11:10.347,NA
2024479,Belgium,Portugal,GoalAttemptBlocked,54,2,0,110,,63706,,2021-06-27T20:12:50.427,NA
2024479,Belgium,Portugal,GoalAttemptSaved,54,2,0,13,,71982,,2021-06-27T20:12:51.427,NA
2024479,Belgium,Portugal,Foul,55,2,0,13,110,250012551,70098,2021-06-27T20:13:49.267,NA
2024479,Belgium,Portugal,Substitution,55,2,0,110,110,70098,250101463,2021-06-27T20:14:14.767,NA
2024479,Belgium,Portugal,Substitution,55,2,0,110,110,250059115,250078886,2021-06-27T20:14:17.203,NA
2024479,Belgium,Portugal,FreeKick,56,2,0,110,,95417,,2021-06-27T20:14:25.307,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,58,2,0,110,,250080471,,2021-06-27T20:16:48.667,NA
2024479,Belgium,Portugal,Skill,58,2,0,110,,63706,,2021-06-27T20:16:51.133,NA
2024479,Belgium,Portugal,Foul,59,2,0,110,13,250058218,1902160,2021-06-27T20:17:28.107,NA
2024479,Belgium,Portugal,FreeKick,59,2,0,13,,250064006,,2021-06-27T20:18:02.467,NA
2024479,Belgium,Portugal,Offside,60,2,0,13,,250019924,,2021-06-27T20:18:43.227,NA
2024479,Belgium,Portugal,FreeKick,60,2,0,110,,250067295,,2021-06-27T20:18:54.947,NA
2024479,Belgium,Portugal,GoalAttemptOnTarget,61,2,0,110,,250101463,,2021-06-27T20:19:31.987,NA
2024479,Belgium,Portugal,GoalAttemptSaved,61,2,0,13,,250011668,,2021-06-27T20:19:32.987,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,62,2,0,110,,250078886,,2021-06-27T20:20:39.987,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,63,2,0,13,,250010802,,2021-06-27T20:21:36.467,NA
2024479,Belgium,Portugal,Foul,63,2,0,13,110,250029318,63706,2021-06-27T20:22:02.827,NA
2024479,Belgium,Portugal,FreeKick,63,2,0,110,,250058218,,2021-06-27T20:22:14.627,NA
2024479,Belgium,Portugal,Skill,68,2,0,13,,1902160,,2021-06-27T20:26:33.97,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,68,2,0,110,,250058218,,2021-06-27T20:27:00.107,NA
2024479,Belgium,Portugal,Substitution,70,2,0,110,110,250080471,250042521,2021-06-27T20:28:49.927,NA
2024479,Belgium,Portugal,Foul,72,2,0,13,110,71982,250101463,2021-06-27T20:31:04.867,NA
2024479,Belgium,Portugal,YellowCard,72,2,0,13,,71982,,2021-06-27T20:31:16.833,NA
2024479,Belgium,Portugal,GoalAttemptBlocked,73,2,0,110,,63706,,2021-06-27T20:32:19.747,NA
2024479,Belgium,Portugal,GoalAttemptSaved,74,2,0,13,,250019924,,2021-06-27T20:32:20.747,NA
2024479,Belgium,Portugal,Foul,75,2,0,13,110,1902160,250078886,2021-06-27T20:33:22.587,NA
2024479,Belgium,Portugal,FreeKick,75,2,0,110,,250067295,,2021-06-27T20:33:39.867,NA
2024479,Belgium,Portugal,GoalAttemptOnTarget,76,2,0,110,,63706,,2021-06-27T20:34:27.867,NA
2024479,Belgium,Portugal,GoalAttemptSaved,76,2,0,13,,250011668,,2021-06-27T20:34:28.867,NA
2024479,Belgium,Portugal,YellowCard,77,2,0,110,,95417,,2021-06-27T20:35:30.753,NA
2024479,Belgium,Portugal,Substitution,78,2,0,110,110,250067295,250014528,2021-06-27T20:37:08.96,NA
2024479,Belgium,Portugal,Substitution,78,2,0,110,110,250058218,250003853,2021-06-27T20:37:18.583,NA
2024479,Belgium,Portugal,Foul,79,2,0,13,110,250010802,250078886,2021-06-27T20:37:39.067,NA
2024479,Belgium,Portugal,FreeKick,79,2,0,110,,95417,,2021-06-27T20:37:52.147,NA
2024479,Belgium,Portugal,Foul,80,2,0,13,110,250019924,250003853,2021-06-27T20:38:41.947,NA
2024479,Belgium,Portugal,FreeKick,80,2,0,110,,250014528,,2021-06-27T20:38:53.227,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,80,2,0,110,,250042521,,2021-06-27T20:39:07.667,NA
2024479,Belgium,Portugal,Foul,81,2,0,13,110,103333,250101463,2021-06-27T20:39:49.107,NA
2024479,Belgium,Portugal,YellowCard,81,2,0,13,,103333,,2021-06-27T20:39:59.377,NA
2024479,Belgium,Portugal,FreeKick,81,2,0,110,,250058220,,2021-06-27T20:40:09.027,NA
2024479,Belgium,Portugal,Corner,82,2,0,110,,250078886,,2021-06-27T20:40:43.51,NA
2024479,Belgium,Portugal,GoalAttemptOnTarget,82,2,0,110,,250058220,,2021-06-27T20:40:45.507,NA
2024479,Belgium,Portugal,GoalAttemptSaved,82,2,0,13,,250011668,,2021-06-27T20:40:45.987,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,82,2,0,110,,250101463,,2021-06-27T20:41:08.067,NA
2024479,Belgium,Portugal,GoalAttemptPost,83,2,0,110,,250066156,,2021-06-27T20:42:00.147,NA
2024479,Belgium,Portugal,Foul,83,2,0,110,13,250003853,250010802,2021-06-27T20:42:17.387,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,84,2,0,13,,250010802,,2021-06-27T20:43:04.307,NA
2024479,Belgium,Portugal,GoalAttemptBlocked,85,2,0,110,,63706,,2021-06-27T20:43:32.027,NA
2024479,Belgium,Portugal,GoalAttemptSaved,85,2,0,13,,71982,,2021-06-27T20:43:33.027,NA
2024479,Belgium,Portugal,Corner,85,2,0,110,,250078886,,2021-06-27T20:43:50.727,NA
2024479,Belgium,Portugal,Skill,86,2,0,110,,63706,,2021-06-27T20:44:59.43,NA
2024479,Belgium,Portugal,Substitution,87,2,0,13,13,1902160,250040959,2021-06-27T20:45:54.273,NA
2024479,Belgium,Portugal,GoalAttemptOnTarget,88,2,0,110,,250042521,,2021-06-27T20:47:00.707,NA
2024479,Belgium,Portugal,GoalAttemptSaved,88,2,0,13,,250011668,,2021-06-27T20:47:01.707,NA
2024479,Belgium,Portugal,Skill,89,2,0,13,,250064006,,2021-06-27T20:47:46.907,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,90,2,2,110,,250078886,,2021-06-27T20:50:49.307,NA
2024479,Belgium,Portugal,GoalAttemptOffTarget,90,2,5,110,,250101463,,2021-06-27T20:53:28.947,NA
2024479,Belgium,Portugal,Substitution,90,2,5,13,13,250012551,250042602,2021-06-27T20:54:08.617,NA
2024479,Belgium,Portugal,EndSecondHalf,90,2,6,,,,,2021-06-27T20:54:49.293,NA
2024450,Belgium,Russia,StartFirstHalf,0,1,0,,,,,2021-06-12T19:00:28.837,
2024450,Belgium,Russia,Corner,7,1,0,57451,,250058227,,2021-06-12T19:07:22.687,
2024450,Belgium,Russia,Foul,10,1,0,57451,13,250058227,250064006,2021-06-12T19:09:38.717,
2024450,Belgium,Russia,FreeKick,10,1,0,13,,103704,,2021-06-12T19:09:45.677,
2024450,Belgium,Russia,Goal,10,1,0,13,,250010802,,2021-06-12T19:10:00.557,
2024450,Belgium,Russia,Corner,14,1,0,57451,,250058227,,2021-06-12T19:14:01.437,
2024450,Belgium,Russia,GoalAttemptOnTarget,14,1,0,57451,,250052963,,2021-06-12T19:14:02.847,
2024450,Belgium,Russia,GoalAttemptSaved,14,1,0,13,,250011668,,2021-06-12T19:14:03.927,
2024450,Belgium,Russia,GoalAttemptOffTarget,16,1,0,57451,,250021669,,2021-06-12T19:15:53.757,
2024450,Belgium,Russia,GoalAttemptOffTarget,18,1,0,13,,250042602,,2021-06-12T19:18:24.157,
2024450,Belgium,Russia,GoalAttemptOnTarget,22,1,0,13,,250012551,,2021-06-12T19:22:08.037,
2024450,Belgium,Russia,GoalAttemptSaved,22,1,0,57451,,1906051,,2021-06-12T19:22:09.037,
2024450,Belgium,Russia,Foul,22,1,0,13,57451,250058949,250111090,2021-06-12T19:22:18.597,
2024450,Belgium,Russia,FreeKick,23,1,0,57451,,250058228,,2021-06-12T19:22:38.887,
2024450,Belgium,Russia,Corner,24,1,0,13,,250040959,,2021-06-12T19:24:18.227,
2024450,Belgium,Russia,Foul,25,1,0,57451,13,250111090,250058949,2021-06-12T19:24:30.837,
2024450,Belgium,Russia,Substitution,27,1,0,13,13,250058949,250029318,2021-06-12T19:27:21.48,
2024450,Belgium,Russia,FreeKick,28,1,0,13,,250042602,,2021-06-12T19:27:44.007,
2024450,Belgium,Russia,GoalAttemptOffTarget,29,1,0,13,,103333,,2021-06-12T19:29:14.487,
2024450,Belgium,Russia,Substitution,29,1,0,57451,57451,250111090,250039177,2021-06-12T19:29:29.423,
2024450,Belgium,Russia,Foul,33,1,0,57451,13,250024491,250064006,2021-06-12T19:32:53.037,
2024450,Belgium,Russia,FreeKick,33,1,0,13,,103704,,2021-06-12T19:33:04.047,
2024450,Belgium,Russia,Goal,34,1,0,13,,250029318,,2021-06-12T19:33:43.797,
2024450,Belgium,Russia,Foul,37,1,0,13,57451,250042602,250058227,2021-06-12T19:36:58.197,
2024450,Belgium,Russia,FreeKick,38,1,0,57451,,250058227,,2021-06-12T19:37:47.807,
2024450,Belgium,Russia,Offside,38,1,0,57451,,97787,,2021-06-12T19:37:48.477,
2024450,Belgium,Russia,FreeKick,38,1,0,13,,250011668,,2021-06-12T19:38:08.117,
2024450,Belgium,Russia,VarNotification,41,1,0,,,,,2021-06-12T19:40:48.7,"Incident=NoPenalty,Reason=Foul,Status=SilentCheck"
2024450,Belgium,Russia,VarNotification,41,1,0,,,,,2021-06-12T19:41:16.377,"Incident=NoPenalty,Reason=Foul,Status=Confirmed"
2024450,Belgium,Russia,Substitution,43,1,0,57451,57451,94880,250042589,2021-06-12T19:43:07.15,
2024450,Belgium,Russia,GoalAttemptBlocked,45,1,0,13,,250064006,,2021-06-12T19:45:12.007,
2024450,Belgium,Russia,GoalAttemptSaved,45,1,0,57451,,250021669,,2021-06-12T19:45:13.007,
2024450,Belgium,Russia,GoalAttemptOffTarget,45,1,2,13,,250040959,,2021-06-12T19:47:29.647,
2024450,Belgium,Russia,EndFirstHalf,45,1,5,,,,,2021-06-12T19:49:32.393,
2024450,Belgium,Russia,SubstitutionHalfTime,46,2,0,57451,57451,250058228,250116727,2021-06-12T20:04:51.887,
2024450,Belgium,Russia,StartSecondHalf,45,2,0,,,,,2021-06-12T20:05:16.503,
2024450,Belgium,Russia,GoalAttemptOffTarget,46,2,0,57451,,250024491,,2021-06-12T20:05:39.607,
2024450,Belgium,Russia,Foul,47,2,0,57451,13,250058227,250019924,2021-06-12T20:07:04.437,
2024450,Belgium,Russia,FreeKick,47,2,0,13,,250042602,,2021-06-12T20:07:12.597,
2024450,Belgium,Russia,Foul,50,2,0,57451,13,97787,103333,2021-06-12T20:09:29.997,
2024450,Belgium,Russia,FreeKick,50,2,0,13,,250011668,,2021-06-12T20:09:50.927,
2024450,Belgium,Russia,Foul,50,2,0,13,57451,250064006,250052963,2021-06-12T20:10:04.877,
2024450,Belgium,Russia,FreeKick,50,2,0,57451,,250116727,,2021-06-12T20:10:13.607,
2024450,Belgium,Russia,Foul,53,2,0,13,57451,250042602,250058227,2021-06-12T20:13:13.397,
2024450,Belgium,Russia,FreeKick,54,2,0,57451,,250105976,,2021-06-12T20:13:33.637,
2024450,Belgium,Russia,Foul,54,2,0,57451,13,250039177,250042602,2021-06-12T20:13:51.757,
2024450,Belgium,Russia,FreeKick,54,2,0,13,,250011668,,2021-06-12T20:14:13.117,
2024450,Belgium,Russia,GoalAttemptBlocked,55,2,0,57451,,250058227,,2021-06-12T20:14:41.367,
2024450,Belgium,Russia,GoalAttemptSaved,55,2,0,13,,103333,,2021-06-12T20:14:42.367,
2024450,Belgium,Russia,GoalAttemptBlocked,55,2,0,13,,250010802,,2021-06-12T20:15:09.007,
2024450,Belgium,Russia,GoalAttemptSaved,55,2,0,57451,,250070391,,2021-06-12T20:15:10.007,
2024450,Belgium,Russia,Offside,56,2,0,57451,,250042589,,2021-06-12T20:16:06.117,
2024450,Belgium,Russia,FreeKick,57,2,0,13,,103333,,2021-06-12T20:16:25.767,
2024450,Belgium,Russia,Corner,59,2,0,57451,,250058227,,2021-06-12T20:19:10.337,
2024450,Belgium,Russia,Corner,62,2,0,13,,250019924,,2021-06-12T20:21:34.33,
2024450,Belgium,Russia,Substitution,63,2,0,57451,57451,250024491,250135265,2021-06-12T20:22:56.6,
2024450,Belgium,Russia,Substitution,63,2,0,57451,57451,250039177,250083244,2021-06-12T20:23:06.813,
2024450,Belgium,Russia,Skill,64,2,0,13,,250029318,,2021-06-12T20:23:29.237,
2024450,Belgium,Russia,Foul,64,2,0,13,57451,103333,97787,2021-06-12T20:23:39.157,
2024450,Belgium,Russia,FreeKick,64,2,0,57451,,250105976,,2021-06-12T20:24:03.247,
2024450,Belgium,Russia,Foul,65,2,0,57451,13,97787,103704,2021-06-12T20:24:58.997,
2024450,Belgium,Russia,FreeKick,66,2,0,13,,250012551,,2021-06-12T20:25:40.557,
2024450,Belgium,Russia,Offside,67,2,0,57451,,97787,,2021-06-12T20:27:04.517,
2024450,Belgium,Russia,FreeKick,67,2,0,13,,250064006,,2021-06-12T20:27:12.087,
2024450,Belgium,Russia,Foul,68,2,0,13,,250019924,,2021-06-12T20:28:06.797,
2024450,Belgium,Russia,FreeKick,68,2,0,57451,,250135265,,2021-06-12T20:28:14.357,
2024450,Belgium,Russia,Offside,70,2,0,57451,,97787,,2021-06-12T20:29:39.437,
2024450,Belgium,Russia,FreeKick,70,2,0,13,,250005255,,2021-06-12T20:29:52.957,
2024450,Belgium,Russia,Substitution,72,2,0,13,13,250019924,1902160,2021-06-12T20:31:46.253,
2024450,Belgium,Russia,Foul,74,2,0,57451,13,250021669,250064006,2021-06-12T20:34:10.797,
2024450,Belgium,Russia,FreeKick,75,2,0,13,,103333,,2021-06-12T20:34:25.687,
2024450,Belgium,Russia,Substitution,77,2,0,13,13,103704,71982,2021-06-12T20:36:17.503,
2024450,Belgium,Russia,Substitution,77,2,0,13,13,250040959,250023003,2021-06-12T20:36:29.737,
2024450,Belgium,Russia,Foul,78,2,0,57451,13,250021669,1902160,2021-06-12T20:37:21.877,
2024450,Belgium,Russia,FreeKick,78,2,0,13,,250064006,,2021-06-12T20:37:33.287,
2024450,Belgium,Russia,Foul,80,2,0,13,57451,250064006,250083244,2021-06-12T20:39:54.357,
2024450,Belgium,Russia,FreeKick,80,2,0,57451,,250116727,,2021-06-12T20:40:05.127,
2024450,Belgium,Russia,Skill,82,2,0,13,,1902160,,2021-06-12T20:42:02.503,
2024450,Belgium,Russia,Foul,83,2,0,13,57451,250042602,250135265,2021-06-12T20:42:40.957,
2024450,Belgium,Russia,FreeKick,84,2,0,57451,,250083244,,2021-06-12T20:43:31.687,
2024450,Belgium,Russia,Corner,84,2,0,57451,,250083244,,2021-06-12T20:44:06.31,
2024450,Belgium,Russia,Foul,85,2,0,57451,,97787,,2021-06-12T20:44:27.597,
2024450,Belgium,Russia,FreeKick,85,2,0,13,,103333,,2021-06-12T20:44:53.887,
2024450,Belgium,Russia,Goal,88,2,0,13,,250010802,,2021-06-12T20:48:02.597,
2024450,Belgium,Russia,Foul,90,2,0,13,57451,250005255,250021669,2021-06-12T20:49:43.437,
2024450,Belgium,Russia,GoalAttemptOffTarget,90,2,1,57451,,250083244,,2021-06-12T20:50:48.247,
2024450,Belgium,Russia,Foul,90,2,2,57451,13,250135265,250042602,2021-06-12T20:51:17.557,
2024450,Belgium,Russia,FreeKick,90,2,2,13,,103333,,2021-06-12T20:51:30.247,
2024450,Belgium,Russia,EndSecondHalf,90,2,2,,,,,2021-06-12T20:52:13.937,
2024462,Croatia,Czech Republic,StartFirstHalf,0,1,0,,,,,2021-06-18T16:00:23.067,
2024462,Croatia,Czech Republic,Foul,1,1,0,56370,58837,250033878,250054481,2021-06-18T16:00:52.067,
2024462,Croatia,Czech Republic,FreeKick,1,1,0,58837,,250000900,,2021-06-18T16:00:59.467,
2024462,Croatia,Czech Republic,GoalAttemptBlocked,2,1,0,58837,,250061048,,2021-06-18T16:02:21.067,
2024462,Croatia,Czech Republic,GoalAttemptSaved,2,1,0,56370,,108567,,2021-06-18T16:02:22.067,
2024462,Croatia,Czech Republic,Corner,4,1,0,58837,,250081964,,2021-06-18T16:03:45.307,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,4,1,0,58837,,250066618,,2021-06-18T16:03:46.707,
2024462,Croatia,Czech Republic,Foul,5,1,0,56370,58837,250033878,250011913,2021-06-18T16:05:12.907,
2024462,Croatia,Czech Republic,FreeKick,6,1,0,58837,,250066618,,2021-06-18T16:05:35.227,
2024462,Croatia,Czech Republic,Corner,7,1,0,56370,,250023551,,2021-06-18T16:06:53.867,
2024462,Croatia,Czech Republic,Foul,9,1,0,58837,56370,250011913,250033878,2021-06-18T16:08:55.707,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,10,1,0,56370,,97219,,2021-06-18T16:10:06.32,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,12,1,0,58837,,250081964,,2021-06-18T16:12:14.507,
2024462,Croatia,Czech Republic,Offside,14,1,0,58837,,250081964,,2021-06-18T16:14:06.707,
2024462,Croatia,Czech Republic,FreeKick,15,1,0,56370,,250042625,,2021-06-18T16:14:45.28,
2024462,Croatia,Czech Republic,Foul,16,1,0,58837,56370,250040527,1906421,2021-06-18T16:15:41.827,
2024462,Croatia,Czech Republic,FreeKick,16,1,0,56370,,250023551,,2021-06-18T16:15:59.12,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,18,1,0,58837,,250055110,,2021-06-18T16:17:59.44,
2024462,Croatia,Czech Republic,Offside,20,1,0,58837,,150296281,,2021-06-18T16:20:05.947,
2024462,Croatia,Czech Republic,FreeKick,21,1,0,56370,,250042625,,2021-06-18T16:20:29.48,
2024462,Croatia,Czech Republic,Foul,22,1,0,58837,56370,1907136,1906416,2021-06-18T16:21:50.587,
2024462,Croatia,Czech Republic,FreeKick,22,1,0,56370,,74699,,2021-06-18T16:22:06.96,
2024462,Croatia,Czech Republic,Skill,22,1,0,56370,,250066132,,2021-06-18T16:22:16.587,
2024462,Croatia,Czech Republic,Corner,23,1,0,56370,,74699,,2021-06-18T16:23:02.123,
2024462,Croatia,Czech Republic,GoalAttemptOnTarget,23,1,0,56370,,103310,,2021-06-18T16:23:06.88,
2024462,Croatia,Czech Republic,GoalAttemptSaved,23,1,0,58837,,250000898,,2021-06-18T16:23:07.88,
2024462,Croatia,Czech Republic,Skill,30,1,0,58837,,250055110,,2021-06-18T16:29:57.833,
2024462,Croatia,Czech Republic,Skill,33,1,0,58837,,250055110,,2021-06-18T16:32:24.363,
2024462,Croatia,Czech Republic,Corner,33,1,0,58837,,250081964,,2021-06-18T16:32:51.267,
2024462,Croatia,Czech Republic,FoulCausingPenalty,33,1,0,56370,58837,97219,250055110,2021-06-18T16:32:57.187,
2024462,Croatia,Czech Republic,VarNotification,34,1,0,,,,,2021-06-18T16:33:51.633,"Incident=NoPenalty,Reason=Foul,Status=SilentCheck"
2024462,Croatia,Czech Republic,VarNotification,34,1,0,,,,,2021-06-18T16:33:58.627,"Incident=NoPenalty,Reason=Foul,Status=OfficialReview"
2024462,Croatia,Czech Republic,VarNotification,35,1,0,,,,,2021-06-18T16:35:12.933,"Incident=NoPenalty,Reason=Foul,Result=Penalty,Status=Changed"
2024462,Croatia,Czech Republic,YellowCard,35,1,0,56370,,97219,,2021-06-18T16:35:21.683,
2024462,Croatia,Czech Republic,GoalOnPenalty,37,1,0,58837,,250055110,,2021-06-18T16:37:14.147,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,39,1,0,56370,,250033878,,2021-06-18T16:38:36,
2024462,Croatia,Czech Republic,Foul,41,1,0,58837,56370,250055110,108567,2021-06-18T16:40:58.347,
2024462,Croatia,Czech Republic,FreeKick,41,1,0,56370,,74699,,2021-06-18T16:41:18.987,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,44,1,0,56370,,1906416,,2021-06-18T16:43:38.96,
2024462,Croatia,Czech Republic,Foul,45,1,0,58837,56370,1907136,74699,2021-06-18T16:44:48.347,
2024462,Croatia,Czech Republic,FreeKick,45,1,0,56370,,74699,,2021-06-18T16:44:58.987,
2024462,Croatia,Czech Republic,Foul,45,1,1,56370,58837,1906421,250081964,2021-06-18T16:45:33.387,
2024462,Croatia,Czech Republic,FreeKick,45,1,2,58837,,250000898,,2021-06-18T16:47:11.12,
2024462,Croatia,Czech Republic,Foul,45,1,2,56370,58837,250023551,250055110,2021-06-18T16:47:23.707,
2024462,Croatia,Czech Republic,GoalAttemptOffTarget,45,1,3,58837,,250055110,,2021-06-18T16:48:20.76,
2024462,Croatia,Czech Republic,EndFirstHalf,45,1,4,,,,,2021-06-18T16:49:20.55,
2024462,Croatia,Czech Republic,SubstitutionHalfTime,46,2,0,56370,56370,250033878,250063394,2021-06-18T17:04:09.103,
2024462,Croatia,Czech Republic,SubstitutionHalfTime,46,2,0,56370,56370,250066132,250098468,2021-06-18T17:04:12.5,
2024462,Croatia,Czech Republic,StartSecondHalf,45,2,0,,,,,2021-06-18T17:04:56.713,
2024462,Croatia,Czech Republic,Foul,46,2,0,58837,56370,150296281,250127284,2021-06-18T17:05:15.507,
