,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid
1650,26,1,0,39.0,11741.525265127886,250110362.0,206024112.0
1651,29,1,0,39.0,11741.525265127886,250016833.0,206024112.0
1652,30,1,0,39.0,11741.525265127886,250101534.0,206024112.0
1653,30,1,0,117.0,11741.525265127886,250067541.0,206024112.0
1654,30,1,0,117.0,11741.525265127886,250011077.0,206024112.0
1655,30,1,0,39.0,11741.525265127886,250024791.0,206024112.0
1656,30,1,0,117.0,11741.525265127886,250155055.0,206024112.0
1657,36,1,0,39.0,117.0,250076240.0,250067541.0
1658,37,1,0,117.0,11741.525265127886,250067541.0,206024112.0
1659,39,1,0,117.0,11741.525265127886,250107117.0,206024112.0
1660,44,1,0,117.0,11741.525265127886,250155055.0,206024112.0
1661,44,1,0,39.0,11741.525265127886,250133856.0,206024112.0
1662,45,1,0,117.0,11741.525265127886,250066157.0,206024112.0
1663,45,1,1,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1664,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1665,47,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1666,48,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1667,48,2,0,117.0,11741.525265127886,64005.0,206024112.0
1668,48,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1669,48,2,0,39.0,11741.525265127886,250101534.0,206024112.0
1670,55,2,0,39.0,11741.525265127886,250110362.0,206024112.0
1671,57,2,0,117.0,11741.525265127886,250143241.0,206024112.0
1672,57,2,0,39.0,11741.525265127886,250064233.0,206024112.0
1673,57,2,0,117.0,11741.525265127886,250155055.0,206024112.0
1674,57,2,0,39.0,11741.525265127886,250064233.0,206024112.0
1675,57,2,0,117.0,39.0,250107117.0,250016833.0
1676,58,2,0,39.0,11741.525265127886,250101534.0,206024112.0
1677,59,2,0,39.0,11741.525265127886,250016833.0,206024112.0
1678,59,2,0,117.0,11741.525265127886,250013301.0,206024112.0
1679,60,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1680,62,2,0,117.0,11741.525265127886,250066157.0,206024112.0
1681,62,2,0,117.0,11741.525265127886,250013301.0,206024112.0
1682,62,2,0,39.0,11741.525265127886,250064233.0,206024112.0
1683,62,2,0,117.0,11741.525265127886,250143241.0,206024112.0
1684,62,2,0,39.0,11741.525265127886,250110362.0,206024112.0
1685,63,2,0,39.0,11741.525265127886,250016833.0,206024112.0
1686,63,2,0,39.0,39.0,250101534.0,250042329.0
1687,63,2,0,117.0,11741.525265127886,250088240.0,206024112.0
1688,64,2,0,117.0,11741.525265127886,250066157.0,206024112.0
1689,66,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1690,67,2,0,117.0,39.0,250088240.0,250042329.0
1691,67,2,0,39.0,11741.525265127886,250042705.0,206024112.0
1692,68,2,0,117.0,39.0,250058958.0,250143242.0
1693,69,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1694,72,2,0,39.0,11741.525265127886,250024795.0,206024112.0
1695,72,2,0,117.0,11741.525265127886,64005.0,206024112.0
1696,73,2,0,117.0,39.0,250011077.0,250042329.0
1697,73,2,0,39.0,11741.525265127886,250083732.0,206024112.0
1698,74,2,0,39.0,11741.525265127886,250042705.0,206024112.0
1699,74,2,0,39.0,39.0,250016833.0,250088246.0
1700,75,2,0,39.0,117.0,250076240.0,250088240.0
1701,75,2,0,117.0,11741.525265127886,64005.0,206024112.0
1702,76,2,0,117.0,39.0,250155055.0,250042329.0
1703,76,2,0,117.0,117.0,250107117.0,250017884.0
1704,77,2,0,39.0,11741.525265127886,250042705.0,206024112.0
1705,78,2,0,117.0,11741.525265127886,250155055.0,206024112.0
1706,80,2,0,117.0,39.0,250155055.0,250042705.0
1707,80,2,0,39.0,11741.525265127886,250076240.0,206024112.0
1708,81,2,0,117.0,11741.525265127886,250058958.0,206024112.0
1709,82,2,0,39.0,11741.525265127886,250083732.0,206024112.0
1710,82,2,0,117.0,11741.525265127886,250017884.0,206024112.0
1711,85,2,0,39.0,117.0,250133856.0,250011077.0
1712,86,2,0,117.0,117.0,250155055.0,250147581.0
1713,86,2,0,117.0,11741.525265127886,250066157.0,206024112.0
1714,87,2,0,117.0,39.0,250011077.0,250042329.0
1715,87,2,0,117.0,11741.525265127886,250011077.0,206024112.0
1716,88,2,0,39.0,11741.525265127886,250024791.0,206024112.0
1717,88,2,0,39.0,117.0,250042705.0,250058958.0
1718,89,2,0,117.0,11741.525265127886,250088240.0,206024112.0
1719,89,2,0,117.0,11741.525265127886,250143241.0,206024112.0
1720,89,2,0,39.0,11741.525265127886,250024791.0,206024112.0
1721,90,2,1,39.0,117.0,250024795.0,64005.0
1722,90,2,2,117.0,11741.525265127886,64005.0,206024112.0
1723,90,2,3,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1724,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1725,8,1,0,42.0,13.0,250024153.0,250023009.0
1726,9,1,0,13.0,11741.525265127886,250064362.0,206024112.0
1727,12,1,0,13.0,42.0,250113142.0,250019145.0
1728,13,1,0,42.0,11741.525265127886,250024143.0,206024112.0
1729,16,1,0,13.0,11741.525265127886,250010802.0,206024112.0
1730,16,1,0,42.0,11741.525265127886,72525.0,206024112.0
1731,17,1,0,13.0,42.0,250023009.0,250056954.0
1732,17,1,0,42.0,11741.525265127886,250056954.0,206024112.0
1733,20,1,0,13.0,42.0,250010802.0,69658.0
1734,21,1,0,42.0,11741.525265127886,72525.0,206024112.0
1735,23,1,0,13.0,11741.525265127886,103335.0,206024112.0
1736,23,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1737,26,1,0,13.0,42.0,250010802.0,250005371.0
1738,26,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1739,27,1,0,42.0,13.0,250019145.0,250023009.0
1740,27,1,0,13.0,11741.525265127886,250064362.0,206024112.0
1741,32,1,0,13.0,11741.525265127886,103335.0,206024112.0
1742,33,1,0,13.0,11741.525265127886,250023009.0,206024112.0
1743,34,1,0,13.0,11741.525265127886,250113142.0,206024112.0
1744,34,1,0,42.0,11741.525265127886,250005371.0,206024112.0
1745,37,1,0,13.0,11741.525265127886,250010802.0,206024112.0
1746,37,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1747,39,1,0,13.0,11741.525265127886,250010802.0,206024112.0
1748,39,1,0,42.0,11741.525265127886,250024143.0,206024112.0
1749,40,1,0,13.0,42.0,250010802.0,250005371.0
1750,40,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1751,42,1,0,13.0,11741.525265127886,250113142.0,206024112.0
1752,42,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1753,43,1,0,13.0,11741.525265127886,250008901.0,206024112.0
1754,45,1,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1755,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1756,46,2,0,42.0,11741.525265127886,250024153.0,206024112.0
1757,46,2,0,13.0,11741.525265127886,71982.0,206024112.0
1758,46,2,0,42.0,11741.525265127886,103799.0,206024112.0
1759,46,2,0,13.0,11741.525265127886,250064362.0,206024112.0
1760,48,2,0,13.0,11741.525265127886,250008901.0,206024112.0
1761,50,2,0,42.0,13.0,69658.0,103335.0
1762,50,2,0,13.0,11741.525265127886,103335.0,206024112.0
1763,51,2,0,13.0,11741.525265127886,250064362.0,206024112.0
1764,53,2,0,13.0,11741.525265127886,1902160.0,206024112.0
1765,53,2,0,13.0,11741.525265127886,1902160.0,206024112.0
1766,56,2,0,13.0,11741.525265127886,250022315.0,206024112.0
1767,56,2,0,42.0,11741.525265127886,1907188.0,206024112.0
1768,58,2,0,13.0,11741.525265127886,250008901.0,206024112.0
1769,58,2,0,13.0,11741.525265127886,1902160.0,206024112.0
1770,58,2,0,42.0,11741.525265127886,1907188.0,206024112.0
1771,58,2,0,13.0,42.0,250022315.0,250056954.0
1772,59,2,0,42.0,42.0,69658.0,1906969.0
1773,59,2,0,42.0,11741.525265127886,72525.0,206024112.0
1774,61,2,0,13.0,42.0,250064362.0,250024153.0
1775,61,2,0,42.0,11741.525265127886,250024143.0,206024112.0
1776,62,2,0,42.0,11741.525265127886,250056954.0,206024112.0
1777,62,2,0,13.0,11741.525265127886,250011668.0,206024112.0
1778,63,2,0,13.0,11741.525265127886,1902160.0,206024112.0
1779,63,2,0,42.0,11741.525265127886,1907188.0,206024112.0
1780,64,2,0,42.0,11741.525265127886,250024153.0,206024112.0
1781,64,2,0,13.0,11741.525265127886,250064362.0,206024112.0
1782,65,2,0,13.0,11741.525265127886,250010802.0,206024112.0
1783,66,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1784,67,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1785,67,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1786,68,2,0,42.0,11741.525265127886,1907188.0,206024112.0
1787,69,2,0,13.0,42.0,250023009.0,250056954.0
1788,69,2,0,42.0,11741.525265127886,1907188.0,206024112.0
1789,70,2,0,42.0,42.0,250024153.0,108470.0
1790,70,2,0,42.0,42.0,250019145.0,250007328.0
1791,71,2,0,42.0,13.0,96371.0,250113142.0
1792,71,2,0,13.0,11741.525265127886,250023009.0,206024112.0
1793,72,2,0,13.0,11741.525265127886,250010802.0,206024112.0
1794,72,2,0,42.0,11741.525265127886,250005371.0,206024112.0
1795,74,2,0,13.0,11741.525265127886,250008901.0,206024112.0
1796,74,2,0,13.0,11741.525265127886,71982.0,206024112.0
1797,74,2,0,42.0,13.0,1907188.0,206024112.0
1798,75,2,0,13.0,13.0,250023009.0,250029318.0
1799,75,2,0,13.0,13.0,250113142.0,250038932.0
1800,76,2,0,13.0,11741.525265127886,250008901.0,206024112.0
1801,77,2,0,13.0,42.0,250038932.0,108470.0
1802,77,2,0,42.0,11741.525265127886,250005371.0,206024112.0
1803,78,2,0,42.0,11741.525265127886,103799.0,206024112.0
1804,78,2,0,13.0,11741.525265127886,250064362.0,206024112.0
1805,78,2,0,42.0,13.0,250043060.0,1902160.0
1806,78,2,0,13.0,11741.525265127886,250064362.0,206024112.0
1807,79,2,0,42.0,11741.525265127886,250043060.0,206024112.0
1808,81,2,0,13.0,11741.525265127886,250010802.0,206024112.0
1809,84,2,0,13.0,42.0,250038932.0,108470.0
1810,84,2,0,13.0,13.0,250010802.0,1902165.0
1811,85,2,0,42.0,11741.525265127886,1906969.0,206024112.0
1812,85,2,0,42.0,11741.525265127886,250007328.0,206024112.0
1813,85,2,0,13.0,11741.525265127886,71982.0,206024112.0
1814,85,2,0,13.0,11741.525265127886,1902160.0,206024112.0
1815,86,2,0,42.0,13.0,103799.0,250022315.0
1816,86,2,0,13.0,11741.525265127886,250022315.0,206024112.0
1817,90,2,1,13.0,13.0,250008901.0,250064188.0
1818,90,2,1,42.0,42.0,250043060.0,250112095.0
1819,90,2,1,42.0,42.0,103799.0,250066695.0
1820,90,2,4,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1821,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1822,1,1,0,57451.0,11741.525265127886,250021669.0,206024112.0
1823,1,1,0,42.0,11741.525265127886,250005371.0,206024112.0
1824,2,1,0,57451.0,11741.525265127886,250058227.0,206024112.0
1825,3,1,0,42.0,11741.525265127886,250024153.0,206024112.0
1826,4,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1827,4,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1828,5,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1829,5,1,0,57451.0,11741.525265127886,250090101.0,206024112.0
1830,7,1,0,57451.0,42.0,250024491.0,250056954.0
1831,8,1,0,42.0,11741.525265127886,250056954.0,206024112.0
1832,10,1,0,57451.0,11741.525265127886,250021669.0,206024112.0
1833,13,1,0,57451.0,11741.525265127886,97787.0,206024112.0
1834,14,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1835,17,1,0,42.0,57451.0,103799.0,250024491.0
1836,17,1,0,57451.0,11741.525265127886,250116727.0,206024112.0
1837,20,1,0,42.0,11741.525265127886,250024153.0,206024112.0
1838,20,1,0,57451.0,11741.525265127886,250116727.0,206024112.0
1839,21,1,0,42.0,11741.525265127886,250043060.0,206024112.0
1840,21,1,0,42.0,11741.525265127886,72525.0,206024112.0
1841,22,1,0,42.0,57451.0,250056954.0,250024491.0
1842,22,1,0,42.0,11741.525265127886,250056954.0,206024112.0
1843,22,1,0,57451.0,11741.525265127886,250058228.0,206024112.0
1844,26,1,0,57451.0,57451.0,250052963.0,250042589.0
1845,27,1,0,57451.0,42.0,250058228.0,250056954.0
1846,27,1,0,57451.0,11741.525265127886,250058228.0,206024112.0
1847,27,1,0,42.0,11741.525265127886,250005371.0,206024112.0
1848,29,1,0,57451.0,11741.525265127886,97787.0,206024112.0
1849,30,1,0,42.0,11741.525265127886,250024143.0,206024112.0
1850,31,1,0,57451.0,11741.525265127886,250058227.0,206024112.0
1851,31,1,0,57451.0,11741.525265127886,250116727.0,206024112.0
1852,31,1,0,57451.0,42.0,250111090.0,72525.0
1853,31,1,0,42.0,11741.525265127886,250005371.0,206024112.0
1854,32,1,0,42.0,57451.0,250043060.0,250058228.0
1855,32,1,0,57451.0,11741.525265127886,250090101.0,206024112.0
1856,34,1,0,57451.0,42.0,250021669.0,250056954.0
1857,34,1,0,57451.0,11741.525265127886,250021669.0,206024112.0
1858,34,1,0,42.0,11741.525265127886,250024143.0,206024112.0
1859,36,1,0,57451.0,11741.525265127886,250021669.0,206024112.0
1860,39,1,0,57451.0,11741.525265127886,250058227.0,206024112.0
1861,39,1,0,57451.0,42.0,250116727.0,1906969.0
1862,39,1,0,42.0,11741.525265127886,1907188.0,206024112.0
1863,40,1,0,57451.0,42.0,250058228.0,103799.0
1864,41,1,0,42.0,11741.525265127886,250024143.0,206024112.0
1865,41,1,0,42.0,57451.0,250005371.0,97787.0
1866,41,1,0,57451.0,11741.525265127886,250024491.0,206024112.0
1867,45,1,2,57451.0,11741.525265127886,250083244.0,206024112.0
1868,45,1,4,57451.0,11741.525265127886,97787.0,206024112.0
1869,45,1,4,42.0,11741.525265127886,1907188.0,206024112.0
1870,45,1,5,42.0,11741.525265127886,250024153.0,206024112.0
1871,45,1,6,42.0,57451.0,250024153.0,250105976.0
1872,45,1,7,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1873,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1874,46,2,0,57451.0,42.0,250058228.0,250056954.0
1875,46,2,0,42.0,11741.525265127886,250056954.0,206024112.0
1876,48,2,0,42.0,57451.0,103799.0,250058227.0
1877,48,2,0,57451.0,11741.525265127886,250058227.0,206024112.0
1878,48,2,0,57451.0,42.0,250058227.0,96371.0
1879,49,2,0,42.0,11741.525265127886,96371.0,206024112.0
1880,49,2,0,42.0,11741.525265127886,103799.0,206024112.0
1881,49,2,0,57451.0,11741.525265127886,250116727.0,206024112.0
1882,51,2,0,42.0,11741.525265127886,250024153.0,206024112.0
1883,51,2,0,57451.0,11741.525265127886,250105976.0,206024112.0
1884,52,2,0,57451.0,11741.525265127886,250058227.0,206024112.0
1885,53,2,0,42.0,11741.525265127886,103799.0,206024112.0
1886,53,2,0,57451.0,11741.525265127886,250090101.0,206024112.0
1887,56,2,0,42.0,11741.525265127886,250043060.0,206024112.0
1888,56,2,0,57451.0,11741.525265127886,250105976.0,206024112.0
1889,60,2,0,42.0,11741.525265127886,250024153.0,206024112.0
1890,60,2,0,57451.0,11741.525265127886,250116727.0,206024112.0
1891,60,2,0,42.0,57451.0,1906969.0,250083244.0
1892,61,2,0,57451.0,57451.0,250021669.0,250058763.0
1893,61,2,0,57451.0,11741.525265127886,250058763.0,206024112.0
1894,61,2,0,57451.0,11741.525265127886,97787.0,206024112.0
1895,61,2,0,42.0,11741.525265127886,250024143.0,206024112.0
1896,61,2,0,57451.0,11741.525265127886,250058227.0,206024112.0
1897,65,2,0,57451.0,42.0,250024491.0,103799.0
1898,65,2,0,42.0,11741.525265127886,96371.0,206024112.0
1899,65,2,0,57451.0,42.0,250024491.0,250043060.0
1900,65,2,0,42.0,11741.525265127886,72525.0,206024112.0
1901,66,2,0,57451.0,11741.525265127886,250058763.0,206024112.0
1902,67,2,0,42.0,42.0,1906969.0,108470.0
1903,68,2,0,42.0,11741.525265127886,108470.0,206024112.0
1904,70,2,0,42.0,11741.525265127886,103799.0,206024112.0
1905,72,2,0,57451.0,11741.525265127886,250111090.0,206024112.0
1906,72,2,0,42.0,11741.525265127886,1907188.0,206024112.0
1907,73,2,0,57451.0,11741.525265127886,250058227.0,206024112.0
1908,73,2,0,42.0,11741.525265127886,108470.0,206024112.0
1909,74,2,0,57451.0,11741.525265127886,250024491.0,206024112.0
1910,74,2,0,42.0,11741.525265127886,250056954.0,206024112.0
1911,74,2,0,57451.0,11741.525265127886,250116727.0,206024112.0
1912,75,2,0,42.0,42.0,96371.0,250052541.0
1913,75,2,0,42.0,42.0,103799.0,250088728.0
1914,76,2,0,42.0,57451.0,250024153.0,250105976.0
1915,77,2,0,57451.0,11741.525265127886,250105976.0,206024112.0
1916,81,2,0,57451.0,42.0,97787.0,72525.0
1917,81,2,0,42.0,11741.525265127886,250005371.0,206024112.0
1918,82,2,0,42.0,11741.525265127886,250052541.0,206024112.0
1919,82,2,0,57451.0,11741.525265127886,250090101.0,206024112.0
1920,83,2,0,57451.0,11741.525265127886,97787.0,206024112.0
1921,83,2,0,42.0,11741.525265127886,250056954.0,206024112.0
1922,84,2,0,42.0,57451.0,108470.0,250024491.0
1923,85,2,0,57451.0,57451.0,97787.0,250118442.0
1924,85,2,0,42.0,42.0,72525.0,250066695.0
1925,85,2,0,57451.0,57451.0,250083244.0,250135265.0
1926,85,2,0,57451.0,11741.525265127886,250105976.0,206024112.0
1927,86,2,0,42.0,57451.0,108470.0,250058228.0
1928,86,2,0,57451.0,11741.525265127886,250058228.0,206024112.0
1929,87,2,0,57451.0,11741.525265127886,250024491.0,206024112.0
1930,88,2,0,57451.0,42.0,250105976.0,250052541.0
1931,88,2,0,57451.0,11741.525265127886,250105976.0,206024112.0
1932,89,2,0,42.0,11741.525265127886,250043060.0,206024112.0
1933,89,2,0,42.0,11741.525265127886,250005371.0,206024112.0
1934,89,2,0,42.0,57451.0,250024143.0,250118442.0
1935,90,2,0,42.0,11741.525265127886,250024143.0,206024112.0
1936,90,2,1,57451.0,11741.525265127886,250116727.0,206024112.0
1937,90,2,3,57451.0,11741.525265127886,250058763.0,206024112.0
1938,90,2,7,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1939,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1940,3,1,0,43.0,47.0,250097248.0,250003318.0
1941,4,1,0,47.0,11741.525265127886,250005335.0,206024112.0
1942,4,1,0,47.0,11741.525265127886,106587.0,206024112.0
1943,4,1,0,43.0,47.0,250015808.0,103147.0
1944,4,1,0,47.0,11741.525265127886,250062606.0,206024112.0
1945,7,1,0,47.0,43.0,250070417.0,250063803.0
1946,7,1,0,47.0,11741.525265127886,250070417.0,206024112.0
1947,7,1,0,43.0,11741.525265127886,250064583.0,206024112.0
1948,11,1,0,47.0,43.0,250041770.0,250015808.0
1949,11,1,0,43.0,11741.525265127886,250025891.0,206024112.0
1950,15,1,0,47.0,11741.525265127886,250003318.0,206024112.0
1951,15,1,0,43.0,11741.525265127886,250053905.0,206024112.0
1952,16,1,0,43.0,11741.525265127886,250019498.0,206024112.0
1953,16,1,0,43.0,11741.525265127886,250015808.0,206024112.0
1954,17,1,0,43.0,11741.525265127886,250076574.0,206024112.0
1955,17,1,0,47.0,11741.525265127886,97923.0,206024112.0
1956,18,1,0,43.0,11741.525265127886,250019498.0,206024112.0
1957,20,1,0,47.0,43.0,106587.0,206024112.0
1958,22,1,0,47.0,11741.525265127886,250003318.0,206024112.0
1959,24,1,0,43.0,47.0,250097248.0,250005335.0
1960,25,1,0,47.0,11741.525265127886,103147.0,206024112.0
1961,25,1,0,43.0,11741.525265127886,250015808.0,206024112.0
1962,26,1,0,43.0,47.0,250015808.0,250003318.0
1963,27,1,0,47.0,11741.525265127886,103147.0,206024112.0
1964,30,1,0,47.0,43.0,103147.0,250015808.0
1965,30,1,0,43.0,11741.525265127886,250015808.0,206024112.0
1966,31,1,0,43.0,11741.525265127886,250015808.0,206024112.0
1967,35,1,0,47.0,43.0,250087938.0,250025891.0
1968,35,1,0,43.0,11741.525265127886,250025891.0,206024112.0
1969,35,1,0,43.0,11741.525265127886,250025891.0,206024112.0
1970,36,1,0,43.0,11741.525265127886,250019498.0,206024112.0
1971,38,1,0,47.0,11741.525265127886,250005335.0,206024112.0
1972,40,1,0,47.0,43.0,250070417.0,250063803.0
1973,41,1,0,43.0,11741.525265127886,93846.0,206024112.0
1974,42,1,0,47.0,11741.525265127886,250087938.0,206024112.0
1975,42,1,0,43.0,11741.525265127886,250025891.0,206024112.0
1976,43,1,0,47.0,43.0,103147.0,250015808.0
1977,43,1,0,43.0,11741.525265127886,250015808.0,206024112.0
1978,44,1,0,43.0,11741.525265127886,250015808.0,206024112.0
1979,45,1,0,47.0,11741.525265127886,250028211.0,206024112.0
1980,45,1,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1981,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
1982,51,2,0,43.0,11741.525265127886,250076574.0,206024112.0
1983,51,2,0,47.0,11741.525265127886,106587.0,206024112.0
1984,51,2,0,47.0,43.0,250005335.0,250015808.0
1985,52,2,0,43.0,11741.525265127886,250025891.0,206024112.0
1986,52,2,0,43.0,11741.525265127886,250053905.0,206024112.0
1987,54,2,0,47.0,11741.525265127886,250041770.0,206024112.0
1988,55,2,0,43.0,47.0,250097248.0,250070417.0
1989,55,2,0,47.0,11741.525265127886,103147.0,206024112.0
1990,56,2,0,47.0,11741.525265127886,250003318.0,206024112.0
1991,56,2,0,43.0,11741.525265127886,250025891.0,206024112.0
1992,56,2,0,47.0,11741.525265127886,250055962.0,206024112.0
1993,58,2,0,47.0,43.0,250062606.0,250081921.0
1994,61,2,0,43.0,11741.525265127886,93846.0,206024112.0
1995,62,2,0,47.0,11741.525265127886,250070417.0,206024112.0
1996,64,2,0,47.0,11741.525265127886,250070417.0,206024112.0
1997,65,2,0,43.0,11741.525265127886,93321.0,206024112.0
1998,65,2,0,47.0,11741.525265127886,106587.0,206024112.0
1999,66,2,0,43.0,11741.525265127886,250076574.0,206024112.0
2000,67,2,0,47.0,11741.525265127886,97923.0,206024112.0
2001,70,2,0,47.0,11741.525265127886,250070417.0,206024112.0
2002,70,2,0,47.0,11741.525265127886,250028211.0,206024112.0
2003,70,2,0,43.0,11741.525265127886,93846.0,206024112.0
