matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank,Location
2024455,Hungary,Portugal,110,Portugal,False,True,128,Tackles performed gaining the ball,2.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,129,Tackles performed not gaining the ball,7.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,130,Tackles suffered,17.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,131,Tackles suffered losing the ball,11.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,132,Tackles suffered not losing the ball,6.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,133,Lost balls,84.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,136,Lost balls own half,20.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,137,Lost balls opposite half,64.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,138,Change of possession,179.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,140,Blocks,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,141,Throw-in,23.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,142,Goals conceded from open play,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,143,Goals conceded from set pieces,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,144,Goals conceded in penalty area,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,145,Goals conceded outside penalty area,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,146,Saves in open play,3.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,147,Saves on set pieces,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,148,Saves on direct free kick,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,149,Saves on indirect free kick,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,150,Saves on penalty,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,151,Saves on corner,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,152,Saves in open play from centre,1.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,153,Saves in open play from left,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,154,Saves in open play from right,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,155,Punches,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,156,High Claims,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,157,Low Claims,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,158,Goalkeeper kicks attempted,4.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,159,Goalkeeper kicks short,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,160,Goalkeeper kicks medium,4.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,161,Goalkeeper kicks long,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,162,Goalkeeper kicks completed,4.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,163,Goalkeeper kicks completed short,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,164,Goalkeeper kicks completed medium,4.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,165,Goalkeeper kicks completed long,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,166,Goalkeeper kicks completed %,100.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,168,Fouls suffered,10.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,171,Fouls committed own half,7.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,172,Fouls committed opposite half,8.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,173,Fouls suffered own half,3.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,174,Fouls suffered opposite half,7.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,175,Penalty fouls,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,176,Handball,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,177,Simulation,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,181,Offsides suffered,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,182,Distance covered in low activity (m),62920.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,183,Distance covered in medium activity (m),16292.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,184,Distance covered in high activity (m),18030.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,185,Distance covered in very high activity (m),7915.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,186,Distance covered in low activity (%),60.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,187,Distance covered in medium activity (%),15.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,188,Distance covered in high activity (%),17.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,189,Distance covered in very high activity (%),8.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,190,Average distance covered,10104.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,191,Average distance covered in low activity,5929.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,192,Average distance covered in medium activity,1604.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,193,Average distance covered in high activity,1783.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,194,Average distance covered in very high activity covered,788.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,195,Time spent in low activity (%),84.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,196,Time spent in medium activity (%),8.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,197,Time spent in high activity (%),6.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,198,Time spent in very high activity (%),2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,206,Sprints,356.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,219,Assists,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,220,Distance covered (Km),105.15,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,221,Distance covered in possession (Km),50.56,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,638,Matches played,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,639,Goals on set pieces,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,644,Attempts blocked outside penalty area,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,646,Distance covered not in possession (m),31981.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,647,Distance covered not in possession (Km),31.98,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,648,Attempts set pieces,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,649,Attempts in open play,10.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,650,Attempts on throw in,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,651,Saves on attempts inside penalty area,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,652,Saves on attempts outside penalty area,3.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,682,Team average speed,6.4,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,683,Big Chances,1.0,1,Away
2024477,Italy,Austria,66,Italy,True,False,1,Goals,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,2,Ball Possession,52.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,3,Total Attempts,27.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,4,Attempts on target,6.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,5,Attempts off target,12.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,6,Attempts against woodwork,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,11,Attempts Accuracy,22.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,12,Corners,4.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,13,Offsides,4.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,14,Saves,2.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,17,Tackles won,7.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,18,Clearances,21.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,19,Recovered balls,62.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,20,Fouls committed,10.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,21,Yellow cards,2.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,22,Red cards,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,23,Passes completed,611.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,24,Passes accuracy,88.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,27,Distance covered (m),149385.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,28,Distance covered in possession (m),58546.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,29,Top Speed (Km/h),33.1,1,Home
2024477,Italy,Austria,66,Italy,True,False,32,Own-goals,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,33,Goals scored,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,34,Goals conceded,1.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,35,Own-goals for,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,36,Goals scored by right foot,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,37,Goals scored by left foot,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,38,Goals scored by head,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,39,Goals scored by backheel,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,40,Goals scored by other part of body,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,41,Goals scored in open play,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,42,Goals scored on direct free-kcik,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,43,Goals scored on indirect free-kcik,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,44,Goals scored on penalty,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,45,Goals on corner,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,46,Goals scored in penalty area,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,47,Goals scored outside penalty area,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,48,Goals on penalty phase,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,49,Goals in open play from centre,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,50,Goals in open play from left,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,51,Goals in open play from right,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,52,Attempts blocked,9.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,53,Attempts on bar,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,54,Attempts on post,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,55,Woodwork (after deflection),1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,56,Attempts on direct free kick,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,57,Attempts on indirect free kick,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,58,Attempts from corner,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,59,Attempts on target in penalty area,4.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,60,Attempts on target outside penalty area,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,61,Attempts off target in penalty area,9.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,62,Attempts off target outside penalty area,3.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,63,Attempts in open play from centre,17.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,64,Attempts in open play from left,4.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,65,Attempts in open play from right,4.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,67,Free kicks on goal,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,68,Instance of possession,263.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,70,Crosses attempted,11.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,71,Crosses short,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,72,Crosses medium,9.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,73,Crosses long,2.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,74,Crosses completed,6.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,75,Crosses completed short,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,76,Crosses completed medium,5.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,77,Crosses completed long,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,78,Corners short,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,79,Corners medium,3.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,80,Corners long,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,81,Corners completed,3.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,82,Corners completed short,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,83,Corners completed medium,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,84,Corners completed long,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,85,Dribbling,28.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,86,Passes attempted,693.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,87,Passes attempted short,206.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,88,Passes attempted medium,421.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,89,Passes attempted long,66.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,90,Passes completed short,179.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,91,Passes completed medium,387.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,92,Passes completed long,45.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,93,Passes received,611.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,94,Passes received short,179.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,95,Passes received medium,387.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,96,Passes received long,45.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,97,Passes accuracy short,0.869,1,Home
2024477,Italy,Austria,66,Italy,True,False,98,Passes accuracy medium,0.919,1,Home
2024477,Italy,Austria,66,Italy,True,False,99,Passes accuracy long,0.682,1,Home
2024477,Italy,Austria,66,Italy,True,False,102,Passes completed forward,166.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,103,Passes completed backward,100.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,104,Passes completed left,170.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,105,Passes completed right,175.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,106,Passes per instance of possession,2.635,1,Home
2024477,Italy,Austria,66,Italy,True,False,107,Delivery into attacking third,74.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,108,Delivery into key play area,42.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,109,Delivery into penalty area,16.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,110,Delivery into goal area,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,115,Solo run into attacking third,30.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,116,Solo run into key play area,26.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,117,Solo run into penalty area,14.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,118,Total Attacks,74.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,119,Attacks from centre,14.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,120,Attacks from right,21.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,121,Attacks from left,39.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,122,Organized attack,46.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,123,Counter attack,2.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,124,Clearances successful,16.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,125,Clearances unsuccesful,5.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,126,Tackles,18.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,127,Tackles lost,11.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,128,Tackles performed gaining the ball,6.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,129,Tackles performed not gaining the ball,5.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,130,Tackles suffered,17.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,131,Tackles suffered losing the ball,4.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,132,Tackles suffered not losing the ball,13.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,133,Lost balls,103.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,136,Lost balls own half,40.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,137,Lost balls opposite half,60.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,138,Change of possession,236.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,140,Blocks,5.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,141,Throw-in,36.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,142,Goals conceded from open play,1.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,143,Goals conceded from set pieces,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,144,Goals conceded in penalty area,1.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,145,Goals conceded outside penalty area,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,146,Saves in open play,2.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,147,Saves on set pieces,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,148,Saves on direct free kick,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,149,Saves on indirect free kick,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,150,Saves on penalty,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,151,Saves on corner,0.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,152,Saves in open play from centre,4.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,153,Saves in open play from left,1.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,154,Saves in open play from right,2.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,155,Punches,1.0,1,Home
2024477,Italy,Austria,66,Italy,True,False,156,High Claims,5.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,157,Low Claims,0.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,158,Goalkeeper kicks attempted,8.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,159,Goalkeeper kicks short,3.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,160,Goalkeeper kicks medium,3.0,2,Home
2024477,Italy,Austria,66,Italy,True,False,161,Goalkeeper kicks long,2.0,1,Home
